user_id,user_gender,user_age,buy_count,cheese_texture,cheese_one_price,age_group,cheese_category_code,cheese_texture_code
1609488,1,40,1,소프트치즈,"12,950원",2.0,8,4
1293817,1,40,2,후레쉬치즈,"6,800원",2.0,1,1
3896732,0,40,1,후레쉬치즈,"6,800원",2.0,1,1
854771,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
3885900,1,40,30,후레쉬치즈,"4,600원",2.0,1,1
2148695,1,20,2,후레쉬치즈,"3,990원",,1,1
1088960,1,40,1,세미하드치즈,"5,500원",2.0,10,2
6196175,0,40,1,후레쉬치즈,"4,600원",2.0,1,1
180182,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
5952988,1,40,1,후레쉬치즈,"4,600원",2.0,1,1
1583011,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
5452768,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
3199585,1,40,1,후레쉬치즈,"5,700원",2.0,1,1
75589,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
3375288,1,20,2,후레쉬치즈,"14,900원",,11,1
1624212,1,40,10,후레쉬치즈,"3,990원",2.0,1,1
4753178,1,30,1,후레쉬치즈,"4,600원",1.0,1,1
5418506,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
1174878,1,40,3,후레쉬치즈,"4,600원",2.0,1,1
5147976,1,20,1,후레쉬치즈,"4,600원",,1,1
4626899,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
470714,1,30,1,하드치즈,"7,900원",1.0,5,3
653395,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
5566613,1,40,5,후레쉬치즈,"3,870원",2.0,1,1
1154719,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
4174148,1,40,3,후레쉬치즈,"3,870원",2.0,1,1
4856091,1,30,1,후레쉬치즈,"15,900원",1.0,1,1
5867927,1,30,1,후레쉬치즈,"15,900원",1.0,1,1
4063947,1,40,1,후레쉬치즈,"3,990원",2.0,1,1
5851241,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
4201482,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
2682711,1,40,1,후레쉬치즈,"14,900원",2.0,11,1
5663376,1,30,2,후레쉬치즈,"7,900원",1.0,11,1
259331,1,40,1,세미하드치즈,"5,500원",2.0,10,2
6170016,1,30,1,후레쉬치즈,"4,600원",1.0,1,1
3299779,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
3031509,1,40,1,후레쉬치즈,"3,990원",2.0,1,1
3261709,1,40,2,후레쉬치즈,"14,900원",2.0,11,1
4537662,1,40,1,세미하드,"4,900원",2.0,4,2
4378989,1,30,4,후레쉬치즈,"3,870원",1.0,1,1
121490,1,40,1,후레쉬치즈,"11,900원",2.0,3,1
195680,1,30,1,세미하드치즈,"6,800원",1.0,9,2
1928923,1,40,1,소프트치즈,"4,165원",2.0,8,4
3156693,1,40,3,후레쉬치즈,"14,900원",2.0,11,1
2269372,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
3824557,1,20,1,후레쉬치즈,"3,870원",,1,1
1293310,0,40,1,세미하드치즈,"5,500원",2.0,10,2
3746056,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
4675171,1,30,2,세미하드,"4,900원",1.0,4,2
499213,1,30,1,세미하드치즈,"7,600원",1.0,2,2
2202693,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
6343323,1,40,1,후레쉬치즈,"3,900원",2.0,1,1
6230489,1,40,5,후레쉬치즈,"3,990원",2.0,1,1
1473705,1,30,1,후레쉬치즈,"6,860원",1.0,3,1
4012356,1,30,10,후레쉬치즈,"4,600원",1.0,1,1
5753382,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
5930607,1,30,2,후레쉬치즈,"7,900원",1.0,11,1
6481917,1,30,1,후레쉬치즈,"4,600원",1.0,1,1
1859968,1,50,1,후레쉬치즈,"3,990원",3.0,1,1
3388429,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
4167059,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
1492741,1,40,1,후레쉬치즈,"15,900원",2.0,1,1
3804421,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
2528668,1,30,2,후레쉬치즈,"3,990원",1.0,1,1
3175755,1,30,1,후레쉬치즈,"6,600원",1.0,11,1
4582922,0,30,30,소프트치즈,"4,165원",1.0,8,4
2187090,1,20,1,하드치즈,"7,900원",,5,3
3190860,0,20,1,하드치즈,"7,200원",,10,3
6027011,0,40,1,세미하드치즈,"5,500원",2.0,10,2
3868195,1,50,1,후레쉬치즈,"6,600원",3.0,11,1
6446466,1,30,1,세미하드치즈,"7,600원",1.0,2,2
5990530,1,20,1,후레쉬치즈,"6,800원",,1,1
4556705,1,50,5,후레쉬치즈,"14,900원",3.0,11,1
1803567,0,40,1,후레쉬치즈,"6,800원",2.0,1,1
6211073,0,30,1,후레쉬치즈,"4,600원",1.0,1,1
4773819,1,50,1,후레쉬치즈,"3,870원",3.0,1,1
2835701,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
487999,1,30,2,후레쉬치즈,"14,900원",1.0,11,1
5399004,1,40,2,후레쉬치즈,"3,990원",2.0,1,1
665426,1,30,1,세미하드치즈,"5,500원",1.0,10,2
2579829,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
4892793,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
239288,1,40,1,소프트치즈,"12,950원",2.0,8,4
3935546,1,20,2,후레쉬치즈,"3,990원",,1,1
3890013,1,40,1,후레쉬치즈,"6,900원",2.0,1,1
998618,1,40,1,후레쉬치즈,"3,990원",2.0,1,1
2691347,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
5128168,1,20,2,소프트치즈,"4,165원",,8,4
4516945,0,60,1,후레쉬치즈,"3,990원",,1,1
1659290,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
265532,1,30,15,후레쉬치즈,"14,900원",1.0,11,1
783084,0,40,1,후레쉬치즈,"6,900원",2.0,1,1
2144253,1,30,7,후레쉬치즈,"14,000원",1.0,3,1
4277628,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
6275480,1,40,1,세미하드치즈,"10,500원",2.0,6,2
1656665,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
3423530,1,20,4,후레쉬치즈,"14,900원",,11,1
3306445,0,30,1,후레쉬치즈,"3,990원",1.0,1,1
4406498,1,30,1,세미하드치즈,"5,500원",1.0,10,2
6379987,1,40,1,후레쉬치즈,"6,240원",2.0,1,1
5485116,1,50,1,후레쉬치즈,"7,900원",3.0,11,1
2919505,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
2986365,1,20,1,후레쉬치즈,"6,800원",,1,1
6349001,0,40,1,세미하드치즈,"9,900원",2.0,2,2
2769169,1,30,4,후레쉬치즈,"14,900원",1.0,11,1
994576,1,30,10,후레쉬치즈,"3,990원",1.0,1,1
5200492,1,40,2,후레쉬치즈,"4,900원",2.0,1,1
6495085,1,30,4,후레쉬치즈,"4,900원",1.0,1,1
5774316,0,40,2,후레쉬치즈,"6,860원",2.0,3,1
3020844,1,60,1,소프트치즈,"6,400원",,2,4
4808634,1,20,3,후레쉬치즈,"7,200원",,3,1
2569420,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
1594996,1,40,1,후레쉬치즈,"4,600원",2.0,3,1
2728945,1,30,1,후레쉬치즈,"3,900원",1.0,1,1
5597401,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
1327970,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
3626946,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
6326632,1,40,3,후레쉬치즈,"14,900원",2.0,11,1
4349626,1,30,2,후레쉬치즈,"4,600원",1.0,1,1
1739052,1,50,1,후레쉬치즈,"7,900원",3.0,11,1
5996780,1,30,2,후레쉬치즈,"6,800원",1.0,1,1
1850461,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
1003775,1,40,1,후레쉬치즈,"9,600원",2.0,1,1
382841,1,30,1,후레쉬치즈,"14,900원",1.0,11,1
1688130,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
5943677,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
4268939,1,30,1,소프트치즈,"4,165원",1.0,8,4
4451677,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
3202334,1,40,1,후레쉬치즈,"3,900원",2.0,1,1
746199,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
1551803,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
4408985,1,30,1,하드치즈,"7,400원",1.0,5,3
1734843,0,40,4,후레쉬치즈,"6,600원",2.0,11,1
353756,1,40,1,세미하드치즈,"5,500원",2.0,10,2
1223223,1,40,1,세미하드,"4,900원",2.0,1,2
1637243,1,40,2,후레쉬치즈,"14,900원",2.0,11,1
1969996,0,40,1,후레쉬치즈,"6,800원",2.0,1,1
1161274,1,30,4,후레쉬치즈,"3,870원",1.0,1,1
4134010,0,40,2,후레쉬치즈,"9,600원",2.0,3,1
5002663,1,40,1,세미하드치즈,"5,500원",2.0,10,2
4647007,1,50,1,후레쉬치즈,"15,900원",3.0,1,1
3057676,1,40,1,소프트치즈,"6,400원",2.0,2,4
2596540,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
5533262,1,40,10,후레쉬치즈,"6,800원",2.0,1,1
3520838,1,20,1,후레쉬치즈,"4,600원",,3,1
6458875,1,40,1,후레쉬치즈,"4,600원",2.0,1,1
2343485,1,40,1,후레쉬치즈,"3,900원",2.0,1,1
528699,0,40,1,후레쉬치즈,"15,900원",2.0,1,1
4645837,0,50,1,후레쉬치즈,"3,870원",3.0,1,1
6197948,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
563032,1,30,2,후레쉬치즈,"14,900원",1.0,11,1
5077742,1,20,1,후레쉬치즈,"14,900원",,11,1
1978377,1,40,1,후레쉬치즈,"6,600원",2.0,11,1
6149549,1,40,1,후레쉬치즈,"14,900원",2.0,11,1
6066434,1,20,1,소프트치즈,"4,165원",,7,4
1031460,0,30,1,후레쉬치즈,"8,900원",1.0,3,1
5410642,1,40,1,후레쉬치즈,"14,900원",2.0,11,1
1917769,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
6023027,1,40,2,후레쉬치즈,"3,870원",2.0,1,1
2613589,0,40,7,후레쉬치즈,"3,990원",2.0,1,1
1375295,1,40,2,후레쉬치즈,"4,900원",2.0,1,1
2842846,0,30,1,후레쉬치즈,"6,860원",1.0,3,1
2241669,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
3270945,0,40,1,후레쉬치즈,"6,800원",2.0,1,1
1182246,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
4399234,1,40,2,후레쉬치즈,"3,990원",2.0,1,1
4837307,1,20,1,후레쉬치즈,"6,800원",,1,1
2369852,1,40,3,후레쉬치즈,"3,990원",2.0,1,1
2825618,1,30,1,후레쉬치즈,"8,900원",1.0,1,1
2637437,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
1362670,1,60,3,후레쉬치즈,"14,900원",,11,1
1709413,0,40,1,후레쉬치즈,"7,900원",2.0,11,1
1413018,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
4583490,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
3831865,1,40,1,세미하드치즈,"5,500원",2.0,10,2
2689265,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
3164487,1,30,2,후레쉬치즈,"4,600원",1.0,3,1
3197063,1,30,1,세미하드치즈,"5,500원",1.0,10,2
718647,0,40,10,소프트치즈,"4,165원",2.0,8,4
5888977,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
1343245,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
5238292,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
2350219,1,30,7,하드치즈,"7,200원",1.0,10,3
5788709,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
2612364,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
5621926,1,50,1,세미하드치즈,"5,500원",3.0,10,2
5769126,1,30,2,후레쉬치즈,"3,900원",1.0,1,1
577904,0,30,1,소프트치즈,"4,165원",1.0,7,4
2049619,0,30,1,후레쉬치즈,"6,800원",1.0,1,1
3722997,1,30,3,후레쉬치즈,"14,900원",1.0,11,1
3248171,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
5135799,0,50,1,후레쉬치즈,"6,800원",3.0,1,1
803377,1,50,1,후레쉬치즈,"3,870원",3.0,1,1
6096949,1,40,7,후레쉬치즈,"14,900원",2.0,11,1
6386956,1,30,1,후레쉬치즈,"4,600원",1.0,1,1
4612852,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
1371514,1,30,3,세미하드,"4,200원",1.0,4,2
5697062,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
5332768,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
6364283,1,20,2,후레쉬치즈,"3,990원",,1,1
691122,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
1665545,1,40,1,소프트치즈,"6,400원",2.0,2,4
304143,1,20,1,후레쉬치즈,"14,900원",,11,1
3754689,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
1951266,1,40,1,세미하드치즈,"7,200원",2.0,6,2
777968,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
2223015,1,30,1,후레쉬치즈,"6,240원",1.0,1,1
6106887,1,30,1,후레쉬치즈,"3,900원",1.0,1,1
5553736,1,20,1,세미하드치즈,"5,500원",,10,2
2909957,1,30,1,세미하드치즈,"10,500원",1.0,6,2
1464357,1,30,2,후레쉬치즈,"3,990원",1.0,1,1
4779884,1,50,1,후레쉬치즈,"3,870원",3.0,1,1
24452,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
603322,1,40,2,후레쉬치즈,"14,900원",2.0,11,1
4218706,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
6161931,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
2222707,1,40,1,후레쉬치즈,"15,900원",2.0,1,1
3264123,1,50,1,후레쉬치즈,"4,600원",3.0,3,1
2767969,1,40,2,후레쉬치즈,"8,240원",2.0,3,1
6482703,1,30,1,하드치즈,"5,900원",1.0,5,3
5827734,1,30,1,후레쉬치즈,"6,240원",1.0,1,1
3460286,1,20,1,후레쉬치즈,"6,800원",,1,1
1808560,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
6082465,1,40,1,후레쉬치즈,"4,600원",2.0,1,1
2476151,1,40,4,후레쉬치즈,"3,870원",2.0,1,1
5831870,1,30,1,세미하드치즈,"5,500원",1.0,10,2
1607642,1,20,2,후레쉬치즈,"14,900원",,11,1
140276,1,30,10,후레쉬치즈,"14,900원",1.0,11,1
679350,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
5395166,1,30,2,후레쉬치즈,"3,990원",1.0,1,1
1840632,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
5795871,1,30,1,하드치즈,"7,400원",1.0,5,3
531050,1,40,1,소프트치즈,"5,130원",2.0,8,4
6330256,1,30,40,후레쉬치즈,"14,900원",1.0,11,1
174629,1,40,1,후레쉬치즈,"4,600원",2.0,3,1
3307687,1,30,2,후레쉬치즈,"14,900원",1.0,11,1
6063343,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
921491,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
5922449,0,40,1,세미하드치즈,"5,500원",2.0,10,2
3614941,1,40,2,후레쉬치즈,"6,800원",2.0,1,1
4081519,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
6245346,1,30,1,후레쉬치즈,"11,900원",1.0,3,1
4397375,1,40,1,세미하드치즈,"5,900원",2.0,4,2
4445955,0,30,1,후레쉬치즈,"6,800원",1.0,1,1
4783276,1,40,1,소프트치즈,"8,400원",2.0,8,4
5146352,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
6135669,0,30,2,후레쉬치즈,"6,600원",1.0,11,1
3628291,0,30,1,세미하드치즈,"5,500원",1.0,10,2
1355283,1,40,1,하드치즈,"7,900원",2.0,5,3
743464,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
6175965,1,20,1,후레쉬치즈,"3,870원",,1,1
6332884,1,30,2,후레쉬치즈,"7,900원",1.0,11,1
6290730,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
4411641,1,30,1,소프트치즈,"8,400원",1.0,8,4
3912428,1,40,1,세미하드치즈,"5,500원",2.0,10,2
6500531,1,20,1,소프트치즈,"6,400원",,2,4
5954018,1,30,2,후레쉬치즈,"3,990원",1.0,1,1
4089735,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
962644,1,30,2,후레쉬치즈,"3,870원",1.0,1,1
1707750,1,30,1,후레쉬치즈,"3,900원",1.0,1,1
5868894,1,40,4,후레쉬치즈,"14,900원",2.0,11,1
5015315,1,40,1,후레쉬치즈,"4,600원",2.0,3,1
5049066,1,30,1,후레쉬치즈,"15,900원",1.0,1,1
11524,1,40,1,후레쉬치즈,"3,990원",2.0,1,1
3012847,1,40,1,후레쉬치즈,"15,900원",2.0,1,1
2594530,1,30,1,하드치즈,"7,900원",1.0,5,3
5362280,1,40,2,후레쉬치즈,"14,900원",2.0,11,1
6150795,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
2088083,1,40,1,소프트치즈,"4,165원",2.0,8,4
6201197,1,20,1,경성치즈,"5,900원",,10,6
3001000,1,40,1,소프트치즈,"4,165원",2.0,8,4
3927790,1,40,1,세미하드,"4,900원",2.0,4,2
3780340,1,20,15,후레쉬치즈,"3,990원",,1,1
1778053,1,40,1,하드치즈,"8,900원",2.0,5,3
2640638,0,50,1,후레쉬치즈,"3,870원",3.0,1,1
4722457,1,30,1,후레쉬치즈,"11,900원",1.0,3,1
3624179,0,30,1,후레쉬치즈,"3,870원",1.0,1,1
3670144,1,40,1,세미하드치즈,"7,200원",2.0,6,2
1572266,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
5207148,1,40,1,후레쉬치즈,"15,900원",2.0,1,1
5382365,1,20,2,후레쉬치즈,"14,900원",,11,1
5740806,0,30,1,후레쉬치즈,"3,870원",1.0,1,1
163162,1,50,1,후레쉬치즈,"4,600원",3.0,3,1
336010,1,30,1,후레쉬치즈,"4,600원",1.0,3,1
3540507,1,60,1,하드치즈,"7,200원",,10,3
4502171,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
3237899,1,30,5,후레쉬치즈,"3,870원",1.0,1,1
2074689,1,30,1,후레쉬치즈,"15,900원",1.0,1,1
1157134,1,30,2,후레쉬치즈,"11,900원",1.0,3,1
3548942,1,20,1,세미하드치즈,"5,500원",,10,2
1369248,1,30,1,후레쉬치즈,"4,600원",1.0,3,1
4633552,1,30,1,후레쉬치즈,"4,600원",1.0,3,1
3421669,1,50,1,소프트치즈,"4,165원",3.0,8,4
5937490,1,40,1,후레쉬치즈,"4,600원",2.0,3,1
1646607,1,30,1,세미하드치즈,"5,500원",1.0,10,2
2100883,1,70,1,후레쉬치즈,"3,870원",,1,1
3059420,1,30,1,후레쉬치즈,"5,500원",1.0,1,1
2062356,1,50,2,후레쉬치즈,"3,990원",3.0,1,1
5901920,0,30,1,후레쉬치즈,"3,870원",1.0,1,1
3750824,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
2802140,0,30,6,후레쉬치즈,"3,870원",1.0,1,1
4284004,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
129610,1,40,1,후레쉬치즈,"4,600원",2.0,3,1
2155091,0,40,1,후레쉬치즈,"11,900원",2.0,3,1
5186374,0,40,1,후레쉬치즈,"15,900원",2.0,1,1
761311,1,50,2,하드치즈,"7,400원",3.0,5,3
3242599,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
4038689,0,30,3,후레쉬치즈,"6,800원",1.0,1,1
1864797,0,60,1,세미하드치즈,"5,500원",,10,2
2874835,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
6541470,1,20,1,후레쉬치즈,"3,870원",,1,1
919734,0,30,2,후레쉬치즈,"6,860원",1.0,3,1
3427547,1,30,3,후레쉬치즈,"3,990원",1.0,1,1
5486840,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
5732171,1,30,1,후레쉬치즈,"6,600원",1.0,11,1
3481949,1,30,2,후레쉬치즈,"5,500원",1.0,1,1
4395543,0,40,1,후레쉬치즈,"6,800원",2.0,1,1
5056820,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
2495534,1,40,2,하드치즈,"7,900원",2.0,5,3
2574360,1,30,9,후레쉬치즈,"4,900원",1.0,1,1
3786479,1,50,1,후레쉬치즈,"9,600원",3.0,1,1
5517281,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
3229052,1,20,2,후레쉬치즈,"3,990원",,1,1
4150440,1,50,1,소프트치즈,"8,400원",3.0,8,4
849998,1,50,1,후레쉬치즈,"14,900원",3.0,11,1
2709608,1,30,1,하드치즈,"7,900원",1.0,5,3
24694,1,30,1,소프트치즈,"8,400원",1.0,8,4
823280,1,20,1,후레쉬치즈,"5,700원",,1,1
3515042,1,20,1,하드치즈,"7,900원",,5,3
5135391,1,40,1,후레쉬치즈,"6,240원",2.0,1,1
1228816,1,30,1,세미하드치즈,"5,900원",1.0,4,2
316792,1,20,1,세미하드치즈,"5,500원",,10,2
3623286,1,40,3,후레쉬치즈,"3,990원",2.0,1,1
5618543,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
544921,1,40,1,후레쉬치즈,"3,990원",2.0,1,1
5849500,1,30,1,소프트치즈,"5,130원",1.0,8,4
4558487,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
2592820,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
3709432,1,30,5,후레쉬치즈,"14,900원",1.0,11,1
3685500,1,20,1,후레쉬치즈,"3,900원",,1,1
4566644,1,40,2,후레쉬치즈,"11,900원",2.0,3,1
4123181,1,40,14,세미하드치즈,"5,500원",2.0,10,2
1430808,0,30,3,후레쉬치즈,"3,900원",1.0,1,1
2249611,0,40,2,후레쉬치즈,"3,870원",2.0,1,1
4912413,1,30,1,후레쉬치즈,"3,900원",1.0,1,1
6096949,1,40,5,후레쉬치즈,"14,900원",2.0,11,1
5219987,1,30,1,후레쉬치즈,"14,900원",1.0,11,1
6548370,0,50,1,하드치즈,"7,900원",3.0,5,3
2211095,0,30,1,후레쉬치즈,"6,800원",1.0,1,1
5202634,1,40,2,후레쉬치즈,"6,800원",2.0,1,1
577020,0,20,2,후레쉬치즈,"14,900원",,11,1
2335334,1,50,1,후레쉬치즈,"6,800원",3.0,1,1
2461805,1,40,1,후레쉬치즈,"4,600원",2.0,1,1
6577044,1,40,2,소프트치즈,"7,500원",2.0,2,4
1533238,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
2339265,1,40,1,후레쉬치즈,"4,600원",2.0,1,1
1732829,1,30,2,후레쉬치즈,"14,900원",1.0,11,1
1290489,1,30,1,후레쉬치즈,"14,900원",1.0,11,1
5573394,1,40,1,후레쉬치즈,"6,240원",2.0,1,1
1206397,1,40,2,후레쉬치즈,"3,870원",2.0,1,1
3975646,1,50,2,후레쉬치즈,"3,990원",3.0,1,1
598846,1,30,1,소프트치즈,"5,130원",1.0,8,4
4058361,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
5331619,1,30,1,소프트치즈,"8,400원",1.0,8,4
1681609,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
4372791,1,50,1,후레쉬치즈,"3,870원",3.0,1,1
162039,1,40,1,세미하드치즈,"5,500원",2.0,10,2
1246354,1,20,1,후레쉬치즈,"6,240원",,1,1
4570458,0,30,1,후레쉬치즈,"6,800원",1.0,1,1
5405210,0,30,1,후레쉬치즈,"3,900원",1.0,1,1
6052709,0,30,1,후레쉬치즈,"6,800원",1.0,1,1
47412,1,50,2,후레쉬치즈,"14,900원",3.0,11,1
2810586,1,40,2,후레쉬치즈,"3,870원",2.0,1,1
3069978,0,30,1,후레쉬치즈,"6,860원",1.0,3,1
425652,1,50,5,후레쉬치즈,"14,900원",3.0,11,1
2373696,1,30,2,후레쉬치즈,"4,900원",1.0,1,1
5993927,1,50,1,후레쉬치즈,"3,990원",3.0,1,1
6372106,1,40,1,후레쉬치즈,"4,600원",2.0,3,1
3087474,0,50,5,후레쉬치즈,"3,870원",3.0,1,1
5447489,1,40,1,후레쉬치즈,"6,600원",2.0,11,1
4633878,1,20,1,후레쉬치즈,"6,800원",,1,1
4899347,1,40,1,후레쉬치즈,"14,900원",2.0,11,1
4068298,0,50,5,후레쉬치즈,"14,900원",3.0,11,1
2572874,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
2098289,1,20,12,후레쉬치즈,"14,900원",,11,1
4120870,1,20,3,후레쉬치즈,"14,900원",,11,1
336475,0,40,2,후레쉬치즈,"4,900원",2.0,1,1
59071,1,30,1,후레쉬치즈,"6,600원",1.0,11,1
6096949,1,40,5,후레쉬치즈,"14,900원",2.0,11,1
5567668,0,40,2,후레쉬치즈,"6,800원",2.0,1,1
797287,1,40,2,세미하드,"4,900원",2.0,4,2
4111568,1,30,3,소프트치즈,"4,165원",1.0,8,4
6118456,1,20,1,하드치즈,"7,400원",,5,3
10818,1,60,4,세미하드치즈,"5,500원",,10,2
2613173,1,40,1,소프트치즈,"4,165원",2.0,7,4
4916350,1,40,1,후레쉬치즈,"4,900원",2.0,1,1
1398681,0,70,6,후레쉬치즈,"14,900원",,11,1
5668374,0,20,13,하드치즈,"7,400원",,5,3
622647,1,40,1,후레쉬치즈,"6,240원",2.0,1,1
2074456,1,40,2,후레쉬치즈,"3,870원",2.0,1,1
1183573,1,40,1,후레쉬치즈,"4,600원",2.0,3,1
4155725,0,50,1,후레쉬치즈,"6,860원",3.0,3,1
6342616,1,50,2,소프트치즈,"4,165원",3.0,7,4
5102853,1,50,2,후레쉬치즈,"14,900원",3.0,11,1
2803806,0,50,1,후레쉬치즈,"7,900원",3.0,11,1
5772340,1,30,2,후레쉬치즈,"3,990원",1.0,1,1
1767904,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
1747059,0,30,5,후레쉬치즈,"8,900원",1.0,3,1
5053494,1,30,2,후레쉬치즈,"3,870원",1.0,1,1
3061809,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
1049683,1,40,1,후레쉬치즈,"14,900원",2.0,11,1
3189975,1,40,1,후레쉬치즈,"4,600원",2.0,3,1
5230356,1,60,1,후레쉬치즈,"6,800원",,1,1
5889112,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
593251,0,50,2,후레쉬치즈,"5,500원",3.0,1,1
4525817,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
5735309,1,40,3,후레쉬치즈,"4,600원",2.0,3,1
5444196,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
3682775,1,40,1,세미하드치즈,"5,900원",2.0,4,2
761989,1,40,1,후레쉬치즈,"6,860원",2.0,3,1
3731871,1,50,1,후레쉬치즈,"3,870원",3.0,1,1
1909989,1,20,12,후레쉬치즈,"14,900원",,11,1
3792549,0,50,6,세미하드,"4,900원",3.0,4,2
4287317,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
983768,1,40,2,후레쉬치즈,"6,800원",2.0,1,1
1231473,1,40,1,후레쉬치즈,"6,900원",2.0,1,1
3972928,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
6070596,0,30,1,후레쉬치즈,"3,870원",1.0,1,1
6292595,1,40,1,후레쉬치즈,"9,600원",2.0,3,1
413349,0,50,1,후레쉬치즈,"14,900원",3.0,11,1
6271490,1,30,1,소프트치즈,"8,400원",1.0,8,4
5207956,1,20,1,하드치즈,"7,900원",,9,3
4024794,1,50,3,소프트치즈,"4,165원",3.0,7,4
2593586,1,40,1,세미하드치즈,"5,500원",2.0,10,2
